ppl,input,output,index,answer,choice
4.0248044275712225,"winter is to christmas what winter is to snowstorms
beauty is to aesthete what",pleasure is to hedonist,0,0,0
14.482789256635314,"winter is to christmas what winter is to snowstorms
beauty is to aesthete what",emotion is to demagogue,0,0,1
14.319104566251786,"winter is to christmas what winter is to snowstorms
beauty is to aesthete what",opinion is to sympathizer,0,0,2
18.082203398673265,"winter is to christmas what winter is to snowstorms
beauty is to aesthete what",seance is to medium,0,0,3
14.270048529090207,"winter is to christmas what winter is to snowstorms
beauty is to aesthete what",luxury is to ascetic,0,0,4
13.363930682734917,"winter is to christmas what winter is to snowstorms
shove is to nudge what",vex is to mutter,1,4,0
38.290704587762434,"winter is to christmas what winter is to snowstorms
shove is to nudge what",calm is to quell,1,4,1
23.538391177131416,"winter is to christmas what winter is to snowstorms
shove is to nudge what",teach is to lecture,1,4,2
11.716932445981618,"winter is to christmas what winter is to snowstorms
shove is to nudge what",push is to fight,1,4,3
21.621063532793467,"winter is to christmas what winter is to snowstorms
shove is to nudge what",stare is to glance,1,4,4
41.2993553713464,"winter is to christmas what winter is to snowstorms
reprehensible is to condemn what",torpid is to rule,2,3,0
17.162768972646806,"winter is to christmas what winter is to snowstorms
reprehensible is to condemn what",innocent is to judge,2,3,1
4.462739012086607,"winter is to christmas what winter is to snowstorms
reprehensible is to condemn what",depraved is to admire,2,3,2
7.0612487388012255,"winter is to christmas what winter is to snowstorms
reprehensible is to condemn what",estimable is to praise,2,3,3
32.54376851913522,"winter is to christmas what winter is to snowstorms
reprehensible is to condemn what",worthy is to parody,2,3,4
47.8028935461654,"winter is to christmas what winter is to snowstorms
contemporaries is to age what",housemates is to residence,3,0,0
39.84576616269341,"winter is to christmas what winter is to snowstorms
contemporaries is to age what",faculty is to scholarship,3,0,1
20.57101129215372,"winter is to christmas what winter is to snowstorms
contemporaries is to age what",idols is to worship,3,0,2
37.04637320844937,"winter is to christmas what winter is to snowstorms
contemporaries is to age what",kin is to reunion,3,0,3
15.079043771100284,"winter is to christmas what winter is to snowstorms
contemporaries is to age what",authors is to anthology,3,0,4
8.018660385893387,"winter is to christmas what winter is to snowstorms
disingenuous is to craftiness what",ecstatic is to contentment,4,4,0
24.856155799114823,"winter is to christmas what winter is to snowstorms
disingenuous is to craftiness what",idolatrous is to doubt,4,4,1
6.202478107165438,"winter is to christmas what winter is to snowstorms
disingenuous is to craftiness what",narcissistic is to appearance,4,4,2
7.210824608698858,"winter is to christmas what winter is to snowstorms
disingenuous is to craftiness what",penitent is to wrongdoing,4,4,3
5.128603171642216,"winter is to christmas what winter is to snowstorms
disingenuous is to craftiness what",surreptitious is to stealth,4,4,4
111.35037598741992,"winter is to christmas what winter is to snowstorms
calculator is to compute what",plug is to insert,5,1,0
91.51067666425651,"winter is to christmas what winter is to snowstorms
calculator is to compute what",clamp is to grip,5,1,1
53.051248642503985,"winter is to christmas what winter is to snowstorms
calculator is to compute what",saddle is to straddle,5,1,2
102.56018242453098,"winter is to christmas what winter is to snowstorms
calculator is to compute what",bridge is to suspend,5,1,3
35.81793596054902,"winter is to christmas what winter is to snowstorms
calculator is to compute what",incinerator is to warm,5,1,4
11.394412591805875,"winter is to christmas what winter is to snowstorms
lens is to glass what",well is to water,6,2,0
8.50285778548267,"winter is to christmas what winter is to snowstorms
lens is to glass what",saw is to wood,6,2,1
16.897567163660316,"winter is to christmas what winter is to snowstorms
lens is to glass what",sweater is to wool,6,2,2
23.348037506012975,"winter is to christmas what winter is to snowstorms
lens is to glass what",fuel is to fire,6,2,3
3.5806531913306463,"winter is to christmas what winter is to snowstorms
lens is to glass what",ink is to paper,6,2,4
5.4590358041224265,"winter is to christmas what winter is to snowstorms
flowers is to florist what",rings is to jeweler,7,0,0
6.564162551790521,"winter is to christmas what winter is to snowstorms
flowers is to florist what",pharmacy is to pharmacist,7,0,1
16.993439021247543,"winter is to christmas what winter is to snowstorms
flowers is to florist what",roses is to arrangement,7,0,2
7.615999749304737,"winter is to christmas what winter is to snowstorms
flowers is to florist what",wedding is to caterer,7,0,3
4.831070105113414,"winter is to christmas what winter is to snowstorms
flowers is to florist what",stethoscope is to doctor,7,0,4
14.539927407141768,"winter is to christmas what winter is to snowstorms
puppeteer is to marionette what",teacher is to textbook,8,2,0
6.038061803205176,"winter is to christmas what winter is to snowstorms
puppeteer is to marionette what",ballerina is to leotard,8,2,1
6.312828138078604,"winter is to christmas what winter is to snowstorms
puppeteer is to marionette what",hypnotist is to subject,8,2,2
13.116958628931945,"winter is to christmas what winter is to snowstorms
puppeteer is to marionette what",lawyer is to criminal,8,2,3
22.412907532146537,"winter is to christmas what winter is to snowstorms
puppeteer is to marionette what",manager is to baseball,8,2,4
7.412668659285055,"winter is to christmas what winter is to snowstorms
berate is to criticize what",goad is to urge,9,0,0
29.341973160018195,"winter is to christmas what winter is to snowstorms
berate is to criticize what",accuse is to apologize,9,0,1
36.33607711496796,"winter is to christmas what winter is to snowstorms
berate is to criticize what",regret is to remember,9,0,2
11.48173775089307,"winter is to christmas what winter is to snowstorms
berate is to criticize what",betray is to follow,9,0,3
76.10429353507973,"winter is to christmas what winter is to snowstorms
berate is to criticize what",evaluate is to praise,9,0,4
128.05604424579272,"winter is to christmas what winter is to snowstorms
abbreviation is to word what",laminate is to layer,10,4,0
193.56263557290035,"winter is to christmas what winter is to snowstorms
abbreviation is to word what",inhibit is to idea,10,4,1
41.57659520061397,"winter is to christmas what winter is to snowstorms
abbreviation is to word what",expedite is to mail,10,4,2
59.2219442086037,"winter is to christmas what winter is to snowstorms
abbreviation is to word what",invoke is to deity,10,4,3
15.579176793280578,"winter is to christmas what winter is to snowstorms
abbreviation is to word what",abridge is to book,10,4,4
9.190502766351038,"winter is to christmas what winter is to snowstorms
dodo is to bird what",horse is to mule,11,1,0
2.7151205083135896,"winter is to christmas what winter is to snowstorms
dodo is to bird what",dinosaur is to reptile,11,1,1
7.1823869016132145,"winter is to christmas what winter is to snowstorms
dodo is to bird what",venom is to snake,11,1,2
3.8690822343460067,"winter is to christmas what winter is to snowstorms
dodo is to bird what",rooster is to hen,11,1,3
9.174945376699666,"winter is to christmas what winter is to snowstorms
dodo is to bird what",dog is to puppy,11,1,4
20.016902156167703,"winter is to christmas what winter is to snowstorms
cooperation is to collusion what",evidence is to proof,12,3,0
32.40143849557252,"winter is to christmas what winter is to snowstorms
cooperation is to collusion what",achievement is to reward,12,3,1
23.872862815783805,"winter is to christmas what winter is to snowstorms
cooperation is to collusion what",damage is to compensation,12,3,2
6.755517788133789,"winter is to christmas what winter is to snowstorms
cooperation is to collusion what",imitation is to forgery,12,3,3
7.78945095150422,"winter is to christmas what winter is to snowstorms
cooperation is to collusion what",emotion is to ecstasy,12,3,4
19.99735917410976,"winter is to christmas what winter is to snowstorms
decibel is to sound what",ingredient is to food,13,3,0
12.11399216983896,"winter is to christmas what winter is to snowstorms
decibel is to sound what",ruler is to length,13,3,1
85.13544263663482,"winter is to christmas what winter is to snowstorms
decibel is to sound what",calories is to menu,13,3,2
3.1624929695661312,"winter is to christmas what winter is to snowstorms
decibel is to sound what",degree is to temperature,13,3,3
17.752220738383738,"winter is to christmas what winter is to snowstorms
decibel is to sound what",headphones is to music,13,3,4
9.805385785399352,"winter is to christmas what winter is to snowstorms
insubordination is to punishment what",evening is to night,14,3,0
37.059217953187705,"winter is to christmas what winter is to snowstorms
insubordination is to punishment what",earthquake is to tornado,14,3,1
10.720525728783992,"winter is to christmas what winter is to snowstorms
insubordination is to punishment what",candor is to falsehood,14,3,2
6.502842254646621,"winter is to christmas what winter is to snowstorms
insubordination is to punishment what",heroism is to praise,14,3,3
16.189212898641152,"winter is to christmas what winter is to snowstorms
insubordination is to punishment what",fine is to penalty,14,3,4
32.61963157983096,"winter is to christmas what winter is to snowstorms
tunnel is to mine what",conduit is to fluid,15,4,0
31.43497220640892,"winter is to christmas what winter is to snowstorms
tunnel is to mine what",corner is to intersection,15,4,1
26.588719863029016,"winter is to christmas what winter is to snowstorms
tunnel is to mine what",sign is to detour,15,4,2
41.603219140352074,"winter is to christmas what winter is to snowstorms
tunnel is to mine what",aisle is to seat,15,4,3
11.860105560011776,"winter is to christmas what winter is to snowstorms
tunnel is to mine what",corridor is to building,15,4,4
6.677337369855468,"winter is to christmas what winter is to snowstorms
antibiotic is to infection what",thermometer is to fever,16,4,0
5.444275556870603,"winter is to christmas what winter is to snowstorms
antibiotic is to infection what",anesthesia is to surgery,16,4,1
4.49361514550602,"winter is to christmas what winter is to snowstorms
antibiotic is to infection what",vaccine is to inoculation,16,4,2
7.125639382545283,"winter is to christmas what winter is to snowstorms
antibiotic is to infection what",antiseptic is to alcohol,16,4,3
1.8398702943634835,"winter is to christmas what winter is to snowstorms
antibiotic is to infection what",antidote is to poisoning,16,4,4
80.87372784674754,"winter is to christmas what winter is to snowstorms
asteroid is to planet what",quibble is to objection,17,0,0
4.147745211911931,"winter is to christmas what winter is to snowstorms
asteroid is to planet what",gravel is to sand,17,0,1
6.791280566180244,"winter is to christmas what winter is to snowstorms
asteroid is to planet what",mountain is to hill,17,0,2
10.257137888809558,"winter is to christmas what winter is to snowstorms
asteroid is to planet what",wood is to splinter,17,0,3
18.61885072242183,"winter is to christmas what winter is to snowstorms
asteroid is to planet what",radio is to television,17,0,4
20.60468376858244,"winter is to christmas what winter is to snowstorms
constellation is to stars what",construction is to houses,18,4,0
4.799872378363974,"winter is to christmas what winter is to snowstorms
constellation is to stars what",honey is to bees,18,4,1
