ppl,input,output,index,answer,choice
4.536022962363603,"coins is to pennies what utensils is to forks
soldier is to gun what doctor is to stethoscope
giggle is to laugh what fire is to flame
stairs is to ladder what book is to magazine
coward is to fear what idiot is to stupidity
beauty is to aesthete what",pleasure is to hedonist,0,0,0
24.342900299124697,"coins is to pennies what utensils is to forks
soldier is to gun what doctor is to stethoscope
giggle is to laugh what fire is to flame
stairs is to ladder what book is to magazine
coward is to fear what idiot is to stupidity
beauty is to aesthete what",emotion is to demagogue,0,0,1
12.737740172573593,"coins is to pennies what utensils is to forks
soldier is to gun what doctor is to stethoscope
giggle is to laugh what fire is to flame
stairs is to ladder what book is to magazine
coward is to fear what idiot is to stupidity
beauty is to aesthete what",opinion is to sympathizer,0,0,2
16.950967099717726,"coins is to pennies what utensils is to forks
soldier is to gun what doctor is to stethoscope
giggle is to laugh what fire is to flame
stairs is to ladder what book is to magazine
coward is to fear what idiot is to stupidity
beauty is to aesthete what",seance is to medium,0,0,3
15.869258227174,"coins is to pennies what utensils is to forks
soldier is to gun what doctor is to stethoscope
giggle is to laugh what fire is to flame
stairs is to ladder what book is to magazine
coward is to fear what idiot is to stupidity
beauty is to aesthete what",luxury is to ascetic,0,0,4
12.912219787005984,"coins is to pennies what utensils is to forks
soldier is to gun what doctor is to stethoscope
giggle is to laugh what fire is to flame
stairs is to ladder what book is to magazine
coward is to fear what idiot is to stupidity
shove is to nudge what",vex is to mutter,1,4,0
36.226410943515155,"coins is to pennies what utensils is to forks
soldier is to gun what doctor is to stethoscope
giggle is to laugh what fire is to flame
stairs is to ladder what book is to magazine
coward is to fear what idiot is to stupidity
shove is to nudge what",calm is to quell,1,4,1
20.251618966172444,"coins is to pennies what utensils is to forks
soldier is to gun what doctor is to stethoscope
giggle is to laugh what fire is to flame
stairs is to ladder what book is to magazine
coward is to fear what idiot is to stupidity
shove is to nudge what",teach is to lecture,1,4,2
11.045065177548853,"coins is to pennies what utensils is to forks
soldier is to gun what doctor is to stethoscope
giggle is to laugh what fire is to flame
stairs is to ladder what book is to magazine
coward is to fear what idiot is to stupidity
shove is to nudge what",push is to fight,1,4,3
21.977573870702198,"coins is to pennies what utensils is to forks
soldier is to gun what doctor is to stethoscope
giggle is to laugh what fire is to flame
stairs is to ladder what book is to magazine
coward is to fear what idiot is to stupidity
shove is to nudge what",stare is to glance,1,4,4
