ppl,input,output,index,answer,choice
4.157526559965595,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
beauty is to aesthete what",pleasure is to hedonist,0,0,0
23.23395123030886,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
beauty is to aesthete what",emotion is to demagogue,0,0,1
16.447920104972884,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
beauty is to aesthete what",opinion is to sympathizer,0,0,2
17.09218562291681,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
beauty is to aesthete what",seance is to medium,0,0,3
12.851742857264234,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
beauty is to aesthete what",luxury is to ascetic,0,0,4
12.701309920991143,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
shove is to nudge what",vex is to mutter,1,4,0
29.885465119186215,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
shove is to nudge what",calm is to quell,1,4,1
43.84999449836358,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
shove is to nudge what",teach is to lecture,1,4,2
10.856535989122262,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
shove is to nudge what",push is to fight,1,4,3
18.114958843149406,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
shove is to nudge what",stare is to glance,1,4,4
41.08327916791572,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
reprehensible is to condemn what",torpid is to rule,2,3,0
15.673415542681502,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
reprehensible is to condemn what",innocent is to judge,2,3,1
7.569738160755704,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
reprehensible is to condemn what",depraved is to admire,2,3,2
8.20330995151848,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
reprehensible is to condemn what",estimable is to praise,2,3,3
35.25246741398025,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
reprehensible is to condemn what",worthy is to parody,2,3,4
37.248472281095324,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
contemporaries is to age what",housemates is to residence,3,0,0
34.049954400078875,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
contemporaries is to age what",faculty is to scholarship,3,0,1
12.94646123217493,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
contemporaries is to age what",idols is to worship,3,0,2
28.18202379060389,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
contemporaries is to age what",kin is to reunion,3,0,3
17.715373150615243,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
contemporaries is to age what",authors is to anthology,3,0,4
9.506445599700056,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
disingenuous is to craftiness what",ecstatic is to contentment,4,4,0
36.42883085187703,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
disingenuous is to craftiness what",idolatrous is to doubt,4,4,1
6.360900129158013,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
disingenuous is to craftiness what",narcissistic is to appearance,4,4,2
7.046419780128645,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
disingenuous is to craftiness what",penitent is to wrongdoing,4,4,3
5.2421862724151005,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
disingenuous is to craftiness what",surreptitious is to stealth,4,4,4
56.204587121003115,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
calculator is to compute what",plug is to insert,5,1,0
20.819669910497243,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
calculator is to compute what",clamp is to grip,5,1,1
27.682997725712788,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
calculator is to compute what",saddle is to straddle,5,1,2
20.521770173533532,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
calculator is to compute what",bridge is to suspend,5,1,3
19.96014823784175,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
calculator is to compute what",incinerator is to warm,5,1,4
11.578879997769658,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
lens is to glass what",well is to water,6,2,0
11.509756932835113,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
lens is to glass what",saw is to wood,6,2,1
21.026564598421132,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
lens is to glass what",sweater is to wool,6,2,2
14.408434696636753,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
lens is to glass what",fuel is to fire,6,2,3
4.665873105585109,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
lens is to glass what",ink is to paper,6,2,4
6.034715692985233,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
flowers is to florist what",rings is to jeweler,7,0,0
4.615221292478956,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
flowers is to florist what",pharmacy is to pharmacist,7,0,1
12.874965134429397,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
flowers is to florist what",roses is to arrangement,7,0,2
8.735801403188532,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
flowers is to florist what",wedding is to caterer,7,0,3
4.495599208905683,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
flowers is to florist what",stethoscope is to doctor,7,0,4
17.522467345097564,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
puppeteer is to marionette what",teacher is to textbook,8,2,0
6.171224595815065,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
puppeteer is to marionette what",ballerina is to leotard,8,2,1
7.359078527301834,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
puppeteer is to marionette what",hypnotist is to subject,8,2,2
15.202042971329947,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
puppeteer is to marionette what",lawyer is to criminal,8,2,3
34.54126820264008,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
puppeteer is to marionette what",manager is to baseball,8,2,4
7.07802821353453,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
berate is to criticize what",goad is to urge,9,0,0
12.473953849936207,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
berate is to criticize what",accuse is to apologize,9,0,1
14.259593860475354,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
berate is to criticize what",regret is to remember,9,0,2
8.77578824208399,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
berate is to criticize what",betray is to follow,9,0,3
16.858489771741944,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
berate is to criticize what",evaluate is to praise,9,0,4
53.023922483058755,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
abbreviation is to word what",laminate is to layer,10,4,0
79.4685576813697,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
abbreviation is to word what",inhibit is to idea,10,4,1
25.487752480816006,"dead is to revived what permanent is to changed
foot is to toe what tree is to branch
furniture is to chair what fruit is to apple
bathe is to clean what wash is to clean
cute is to adorable what teach is to instruct
abbreviation is to word what",expedite is to mail,10,4,2
