ppl,input,output,index,answer,choice
5.821281262686415,"jewelry is to ring what vegetable is to carrot
beauty is to aesthete what",pleasure is to hedonist,0,0,0
23.089623466904367,"jewelry is to ring what vegetable is to carrot
beauty is to aesthete what",emotion is to demagogue,0,0,1
14.958337846606444,"jewelry is to ring what vegetable is to carrot
beauty is to aesthete what",opinion is to sympathizer,0,0,2
16.77890963364134,"jewelry is to ring what vegetable is to carrot
beauty is to aesthete what",seance is to medium,0,0,3
15.043207083809753,"jewelry is to ring what vegetable is to carrot
beauty is to aesthete what",luxury is to ascetic,0,0,4
12.799020184617028,"jewelry is to ring what vegetable is to carrot
shove is to nudge what",vex is to mutter,1,4,0
33.977107169585395,"jewelry is to ring what vegetable is to carrot
shove is to nudge what",calm is to quell,1,4,1
21.03439655582856,"jewelry is to ring what vegetable is to carrot
shove is to nudge what",teach is to lecture,1,4,2
16.653035404857814,"jewelry is to ring what vegetable is to carrot
shove is to nudge what",push is to fight,1,4,3
21.17839620296403,"jewelry is to ring what vegetable is to carrot
shove is to nudge what",stare is to glance,1,4,4
32.28406007254146,"jewelry is to ring what vegetable is to carrot
reprehensible is to condemn what",torpid is to rule,2,3,0
19.392556132946943,"jewelry is to ring what vegetable is to carrot
reprehensible is to condemn what",innocent is to judge,2,3,1
5.846977209430576,"jewelry is to ring what vegetable is to carrot
reprehensible is to condemn what",depraved is to admire,2,3,2
7.809463261372121,"jewelry is to ring what vegetable is to carrot
reprehensible is to condemn what",estimable is to praise,2,3,3
34.29801859004454,"jewelry is to ring what vegetable is to carrot
reprehensible is to condemn what",worthy is to parody,2,3,4
43.71523242733709,"jewelry is to ring what vegetable is to carrot
contemporaries is to age what",housemates is to residence,3,0,0
36.421744328205946,"jewelry is to ring what vegetable is to carrot
contemporaries is to age what",faculty is to scholarship,3,0,1
19.036758989741717,"jewelry is to ring what vegetable is to carrot
contemporaries is to age what",idols is to worship,3,0,2
36.24985083859182,"jewelry is to ring what vegetable is to carrot
contemporaries is to age what",kin is to reunion,3,0,3
17.159213459905335,"jewelry is to ring what vegetable is to carrot
contemporaries is to age what",authors is to anthology,3,0,4
9.21031708375174,"jewelry is to ring what vegetable is to carrot
disingenuous is to craftiness what",ecstatic is to contentment,4,4,0
35.83017538603665,"jewelry is to ring what vegetable is to carrot
disingenuous is to craftiness what",idolatrous is to doubt,4,4,1
7.169205714195984,"jewelry is to ring what vegetable is to carrot
disingenuous is to craftiness what",narcissistic is to appearance,4,4,2
7.599426880702488,"jewelry is to ring what vegetable is to carrot
disingenuous is to craftiness what",penitent is to wrongdoing,4,4,3
5.016777738018836,"jewelry is to ring what vegetable is to carrot
disingenuous is to craftiness what",surreptitious is to stealth,4,4,4
64.24387239617396,"jewelry is to ring what vegetable is to carrot
calculator is to compute what",plug is to insert,5,1,0
48.232752990592275,"jewelry is to ring what vegetable is to carrot
calculator is to compute what",clamp is to grip,5,1,1
36.08020514267789,"jewelry is to ring what vegetable is to carrot
calculator is to compute what",saddle is to straddle,5,1,2
29.56531621779828,"jewelry is to ring what vegetable is to carrot
calculator is to compute what",bridge is to suspend,5,1,3
19.004715414149167,"jewelry is to ring what vegetable is to carrot
calculator is to compute what",incinerator is to warm,5,1,4
12.44868838551518,"jewelry is to ring what vegetable is to carrot
lens is to glass what",well is to water,6,2,0
10.080173536718556,"jewelry is to ring what vegetable is to carrot
lens is to glass what",saw is to wood,6,2,1
16.236266603489067,"jewelry is to ring what vegetable is to carrot
lens is to glass what",sweater is to wool,6,2,2
12.40954575977267,"jewelry is to ring what vegetable is to carrot
lens is to glass what",fuel is to fire,6,2,3
5.1245311831422065,"jewelry is to ring what vegetable is to carrot
lens is to glass what",ink is to paper,6,2,4
