ppl,input,output,index,answer,choice
4.2224770684939035,"praise is to criticize what fail is to succeed
dog is to bark what tailor is to sew
snow is to cold what steel is to strong
fish is to fin what shoe is to sole
optimist is to despair what miser is to splurge
exercise is to fitness what education is to enlightenment
scarf is to neck what shoes is to feet
tool is to hammer what fruit is to apple
bird is to feathers what doctor is to degree
script is to movie what contract is to deal
beauty is to aesthete what",pleasure is to hedonist,0,0,0
22.68397667815354,"praise is to criticize what fail is to succeed
dog is to bark what tailor is to sew
snow is to cold what steel is to strong
fish is to fin what shoe is to sole
optimist is to despair what miser is to splurge
exercise is to fitness what education is to enlightenment
scarf is to neck what shoes is to feet
tool is to hammer what fruit is to apple
bird is to feathers what doctor is to degree
script is to movie what contract is to deal
beauty is to aesthete what",emotion is to demagogue,0,0,1
20.209405197809843,"praise is to criticize what fail is to succeed
dog is to bark what tailor is to sew
snow is to cold what steel is to strong
fish is to fin what shoe is to sole
optimist is to despair what miser is to splurge
exercise is to fitness what education is to enlightenment
scarf is to neck what shoes is to feet
tool is to hammer what fruit is to apple
bird is to feathers what doctor is to degree
script is to movie what contract is to deal
beauty is to aesthete what",opinion is to sympathizer,0,0,2
17.72410986228254,"praise is to criticize what fail is to succeed
dog is to bark what tailor is to sew
snow is to cold what steel is to strong
fish is to fin what shoe is to sole
optimist is to despair what miser is to splurge
exercise is to fitness what education is to enlightenment
scarf is to neck what shoes is to feet
tool is to hammer what fruit is to apple
bird is to feathers what doctor is to degree
script is to movie what contract is to deal
beauty is to aesthete what",seance is to medium,0,0,3
14.919461790055523,"praise is to criticize what fail is to succeed
dog is to bark what tailor is to sew
snow is to cold what steel is to strong
fish is to fin what shoe is to sole
optimist is to despair what miser is to splurge
exercise is to fitness what education is to enlightenment
scarf is to neck what shoes is to feet
tool is to hammer what fruit is to apple
bird is to feathers what doctor is to degree
script is to movie what contract is to deal
beauty is to aesthete what",luxury is to ascetic,0,0,4
13.044611160924845,"praise is to criticize what fail is to succeed
dog is to bark what tailor is to sew
snow is to cold what steel is to strong
fish is to fin what shoe is to sole
optimist is to despair what miser is to splurge
exercise is to fitness what education is to enlightenment
scarf is to neck what shoes is to feet
tool is to hammer what fruit is to apple
bird is to feathers what doctor is to degree
script is to movie what contract is to deal
shove is to nudge what",vex is to mutter,1,4,0
35.19589782743242,"praise is to criticize what fail is to succeed
dog is to bark what tailor is to sew
snow is to cold what steel is to strong
fish is to fin what shoe is to sole
optimist is to despair what miser is to splurge
exercise is to fitness what education is to enlightenment
scarf is to neck what shoes is to feet
tool is to hammer what fruit is to apple
bird is to feathers what doctor is to degree
script is to movie what contract is to deal
shove is to nudge what",calm is to quell,1,4,1
18.180370433957894,"praise is to criticize what fail is to succeed
dog is to bark what tailor is to sew
snow is to cold what steel is to strong
fish is to fin what shoe is to sole
optimist is to despair what miser is to splurge
exercise is to fitness what education is to enlightenment
scarf is to neck what shoes is to feet
tool is to hammer what fruit is to apple
bird is to feathers what doctor is to degree
script is to movie what contract is to deal
shove is to nudge what",teach is to lecture,1,4,2
13.189858292476613,"praise is to criticize what fail is to succeed
dog is to bark what tailor is to sew
snow is to cold what steel is to strong
fish is to fin what shoe is to sole
optimist is to despair what miser is to splurge
exercise is to fitness what education is to enlightenment
scarf is to neck what shoes is to feet
tool is to hammer what fruit is to apple
bird is to feathers what doctor is to degree
script is to movie what contract is to deal
shove is to nudge what",push is to fight,1,4,3
17.801682315437862,"praise is to criticize what fail is to succeed
dog is to bark what tailor is to sew
snow is to cold what steel is to strong
fish is to fin what shoe is to sole
optimist is to despair what miser is to splurge
exercise is to fitness what education is to enlightenment
scarf is to neck what shoes is to feet
tool is to hammer what fruit is to apple
bird is to feathers what doctor is to degree
script is to movie what contract is to deal
shove is to nudge what",stare is to glance,1,4,4
